attack_score,budget,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,combo_id,decision_label,decision_reasons,edit_failure_score,final_attack_score,foldover_fraction_det_below_0,geometry_excess_penalty,identity_or_face_health_available,input_damage_penalty,input_l2,input_preservation_score,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,max_disp_px_budget,mean_disp_px,normalized_output_l2,objective,output_disruption,output_disruption_score,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,prompt,prompt_slug,semantic_drop,start,target_input_ssim
0.2620394405225713,strong,0.027772068977355957,0.027772068977355957,True,-0.0036689937114715576,,add_headphones__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_nonpositive:-0.0037'],0.0,0.25470145309962816,0.0,0.0,False,0.0,0.02837755834242707,0.0012317895889280008,30.940499495420532,0.9001231789588928,90,1.0,0.7317666411399841,0.0,4.700862884521484,6.0,0.9397678375244141,0.14513589705028124,multi_timestep_edit_direction,0.2620394405225713,0.2620394405225713,0.03628397426257031,28.80570299575914,0.88309645652771,4.112588405609131,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_090/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_090/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_090/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_090/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_090/perturbed_edited.png,0.031441062688827515,0.031441062688827515,add headphones,add_headphones,-0.0036689937114715576,1,0.9
0.24960441018107268,strong,0.02662569284439087,0.02662569284439087,True,0.0024346113204956055,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0024'],0.0024346113204956055,0.2544736328220639,0.0,0.0,False,0.0,0.024520891826934142,0.09209728240966776,32.209274770778094,0.9092097282409668,135,1.0,0.7066114544868469,0.0,5.308159351348877,6.0,0.8146251440048218,0.12640524531367156,multi_timestep_edit_direction,0.24960441018107268,0.24960441018107268,0.03160131132841789,30.00589791036633,0.8768008351325989,3.521498918533325,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/perturbed_edited.png,0.024191081523895264,0.024191081523895264,add a small beard,add_a_small_beard,0.0024346113204956055,1,0.9
0.2501799229441217,strong,0.02662569284439087,0.02662569284439087,True,0.000164717435836792,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0002'],0.000164717435836792,0.2505093578157953,0.0,0.0,False,0.0,0.025024145404024825,0.13748443126678447,32.03281490247033,0.9137484431266785,90,1.0,0.7300085425376892,0.0,4.993142604827881,6.0,0.7652831077575684,0.12911210096459905,multi_timestep_edit_direction,0.2501799229441217,0.2501799229441217,0.03227802524114976,29.821860862584153,0.8789321780204773,3.6756503582000732,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_090/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_090/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_090/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_090/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_090/perturbed_edited.png,0.026460975408554077,0.026460975408554077,add a small beard,add_a_small_beard,0.000164717435836792,3,0.9
0.2423243822117541,strong,0.02987256646156311,0.02987256646156311,True,0.0034522414207458496,,add_round_glasses__multi_timestep_unet_prediction__strong,metric_only_candidate,['semantic_drop_small:0.0035'],0.0034522414207458496,0.2492288650532458,0.0,0.0,False,0.0,0.024224678061982353,0.1664189100265501,32.31483971739833,0.916641891002655,135,1.0,0.831836998462677,0.0,5.552708148956299,6.0,0.7283600568771362,0.129683226491997,multi_timestep_unet_prediction,0.2423243822117541,0.2423243822117541,0.03242080662299925,29.783523683914375,0.8873588442802429,3.922675609588623,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/perturbed_edited.png,0.02642032504081726,0.02642032504081726,add round glasses,add_round_glasses,0.0034522414207458496,1,0.9
0.24639878367717008,strong,0.02662569284439087,0.02662569284439087,True,0.0010074079036712646,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0010'],0.0010074079036712646,0.2484135994845126,0.0,0.0,False,0.0,0.02442196360528984,0.19509887695312483,32.24438840597356,0.9195098876953125,45,1.0,0.7225931286811829,0.0,4.636048793792725,6.0,0.6699333190917969,0.12841907834346036,multi_timestep_edit_direction,0.24639878367717008,0.24639878367717008,0.03210476958586509,29.868608852869954,0.8820202946662903,3.277498722076416,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_045/perturbed_edited.png,0.025618284940719604,0.025618284940719604,add a small beard,add_a_small_beard,0.0010074079036712646,3,0.9
0.24257288692419562,strong,0.02987256646156311,0.02987256646156311,True,0.0019490420818328857,,add_round_glasses__multi_timestep_unet_prediction__strong,metric_only_candidate,['semantic_drop_small:0.0019'],0.0019490420818328857,0.2464709710878614,0.0,0.0,False,0.0,0.02436971690086687,0.11016404628753643,32.26299031832068,0.9110164046287537,180,0.9999999403953552,0.8262461423873901,0.0,5.377109527587891,6.0,0.7357044816017151,0.12901030300085578,multi_timestep_unet_prediction,0.24257288692419562,0.24257288692419562,0.032252575750213945,29.8287119216996,0.8864374160766602,3.5623695850372314,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_180/flow.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_180/original.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_180/original_edited.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_180/perturbed.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_180/perturbed_edited.png,0.027923524379730225,0.027923524379730225,add round glasses,add_round_glasses,0.0019490420818328857,1,0.9
0.1861138156043439,medium,0.027772068977355957,0.027772068977355957,True,0.02755492925643921,,add_headphones__multi_timestep_edit_direction__medium,weak_candidate,[],0.02755492925643921,0.24122450858224917,0.0,1.1920928955078125e-07,False,0.0,0.01693931859145637,0.12270406881968259,35.4220812755283,0.9473622441291809,180,1.0,0.8786706328392029,0.0,4.000000476837158,4.0,0.38823866844177246,0.1036739757644086,multi_timestep_edit_direction,0.1861147692786603,0.1861147692786603,0.02591849394110215,31.727804756701467,0.9175592064857483,2.0020089149475098,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/perturbed_edited.png,0.00021713972091674805,0.00021713972091674805,add headphones,add_headphones,0.02755492925643921,3,0.94
0.23763574016669814,strong,0.02662569284439087,0.02662569284439087,True,0.001232147216796875,,add_a_small_beard__multi_timestep_hybrid__strong,metric_only_candidate,['semantic_drop_small:0.0012'],0.001232147216796875,0.2401000346002919,0.0,0.0,False,0.0,0.021711378224023834,0.20022487640380843,33.2662521388434,0.9200224876403809,45,1.0,0.7938175797462463,0.0,4.578398704528809,6.0,0.5967651009559631,0.11952341449836316,multi_timestep_hybrid,0.23763574016669814,0.23763574016669814,0.02988085362459079,30.492139998475487,0.881887674331665,2.9884276390075684,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/perturbed_edited.png,0.025393545627593994,0.025393545627593994,add a small beard,add_a_small_beard,0.001232147216796875,2,0.9
0.181740655493613,medium,0.027772068977355957,0.027772068977355957,True,0.028732120990753174,,add_headphones__multi_timestep_edit_direction__medium,weak_candidate,[],0.028732120990753174,0.23920573194014622,0.0,1.1920928955078125e-07,False,0.0,0.016732865938140856,0.11899566650390703,35.52859336900832,0.9471397399902344,45,1.0,0.9357752799987793,0.0,4.000000476837158,4.0,0.4025190472602844,0.10246314008223607,multi_timestep_edit_direction,0.18174160916792942,0.18174160916792942,0.02561578502055902,31.82984660416753,0.9207215309143066,2.0779407024383545,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_045/perturbed_edited.png,-0.0009600520133972168,-0.0009600520133972168,add headphones,add_headphones,0.028732120990753174,3,0.94
0.17705147563904794,medium,0.027772068977355957,0.027772068977355957,True,0.02982771396636963,,add_headphones__multi_timestep_hybrid__medium,weak_candidate,[],0.02982771396636963,0.2367069035717872,0.0,0.0,False,0.0,0.015009645175047236,0.15785392125447667,36.472591485368355,0.9494712352752686,45,1.0,0.9219819903373718,0.0,3.5460259914398193,4.0,0.37296876311302185,0.09714525043458017,multi_timestep_hybrid,0.17705147563904794,0.17705147563904794,0.02428631260864504,32.29276838259913,0.9200937747955322,1.7122280597686768,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/perturbed_edited.png,-0.002055644989013672,-0.002055644989013672,add headphones,add_headphones,0.02982771396636963,0,0.94
0.2347352594210531,strong,0.02662569284439087,0.02662569284439087,True,0.0009094476699829102,,add_a_small_beard__multi_timestep_hybrid__strong,metric_only_candidate,['semantic_drop_small:0.0009'],0.0009094476699829102,0.23655415476101893,0.0,0.0,False,0.0,0.02168099962164428,0.2863607406616209,33.27841396282433,0.9286360740661621,90,1.0,0.7946586608886719,0.0,4.774291515350342,6.0,0.5370559692382812,0.12226248682278651,multi_timestep_hybrid,0.2347352594210531,0.2347352594210531,0.030565621705696627,30.295335324421725,0.8875272274017334,2.534518003463745,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_090/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_090/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_090/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_090/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_090/perturbed_edited.png,0.02571624517440796,0.02571624517440796,add a small beard,add_a_small_beard,0.0009094476699829102,0,0.9
