artifact_penalty,clean_quality_score,contrast,edit_strength_score,excessive_drift_penalty,face_detected_edited,face_detected_original,filter_reasons,filter_status,guidance_scale,identity_distance_sface_if_available,identity_similarity_sface_if_available,image_guidance_scale,l2,max_abs,mean_abs,mean_brightness,near_black_fraction,near_white_fraction,num_inference_steps,path_config,path_edited,path_original,prompt,prompt_group,prompt_slug,psnr,seed,ssim
0.0,2.75,0.1941099464893341,1.0,0.0,True,True,,keep,7.5,,,1.0,0.11324427675449644,0.9176470637321472,0.07727240025997162,0.46575120091438293,0.013729095458984375,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p0_gs_7p5/original.png,make the person smile slightly,primary,make_the_person_smile_slightly,18.919674750849868,1234,0.7816459536552429
0.0,2.445470396876394,0.20699556171894073,0.6954703968763939,0.0,True,True,,keep,7.5,,,1.5,0.0695470396876394,0.8627451062202454,0.039088860154151917,0.4509246051311493,0.02263641357421875,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_1p5_gs_7p5/original.png,make the person smile slightly,primary,make_the_person_smile_slightly,23.154427025785125,1234,0.8176895976066589
0.0,2.192016516229579,0.20935013890266418,0.4420165162295786,0.0,True,True,,keep,7.5,,,2.0,0.04420165162295786,0.8313725590705872,0.0271394494920969,0.43855249881744385,0.03324127197265625,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p0_gs_7p5/original.png,make the person smile slightly,primary,make_the_person_smile_slightly,27.0912300531378,1234,0.8210026621818542
0.0,2.114564548516555,0.2065640538930893,0.3645645485165551,0.0,True,True,,keep,7.5,,,2.5,0.036456454851655516,0.6235294342041016,0.024154292419552803,0.43554019927978516,0.032901763916015625,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile_slightly/igs_2p5_gs_7p5/original.png,make the person smile slightly,primary,make_the_person_smile_slightly,28.764511317691568,1234,0.8162986636161804
0.0,2.75,0.18684755265712738,1.0,0.0,True,True,,keep,7.5,,,1.0,0.106664624151155,0.9176470637321472,0.06931475549936295,0.45438751578330994,0.008991241455078125,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p0_gs_7p5/original.png,make the person smile,primary,make_the_person_smile,19.439591852065554,1234,0.7822849154472351
0.0,2.4271190073017657,0.20376943051815033,0.6771190073017658,0.0,True,True,,keep,7.5,,,1.5,0.06771190073017658,0.8156862854957581,0.03526463359594345,0.4457159638404846,0.021007537841796875,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_1p5_gs_7p5/original.png,make the person smile,primary,make_the_person_smile,23.3866999003796,1234,0.8153333067893982
0.0,2.1811235635338595,0.20731499791145325,0.43112356353385933,0.0,True,True,,keep,7.5,,,2.0,0.043112356353385936,0.843137264251709,0.02572932280600071,0.4371984899044037,0.03130340576171875,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p0_gs_7p5/original.png,make the person smile,primary,make_the_person_smile,27.30796479307013,1234,0.8213148713111877
0.0,2.1187808305522444,0.20665663480758667,0.36878083055224425,0.0,True,True,,keep,7.5,,,2.5,0.03687808305522443,0.6549019813537598,0.02423970215022564,0.43530791997909546,0.032627105712890625,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_smile/igs_2p5_gs_7p5/original.png,make the person smile,primary,make_the_person_smile,28.66463323836338,1234,0.8150386810302734
0.0,2.75,0.2014056146144867,1.0,0.0,True,True,,keep,7.5,,,1.0,0.12185596720927844,0.9058823585510254,0.08447665721178055,0.36696991324424744,0.06757354736328125,7.62939453125e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p0_gs_7p5/original.png,make the person look slightly angry,primary,make_the_person_look_slightly_angry,18.283063976674466,1234,0.7151896357536316
0.0,2.5116957330894194,0.21035803854465485,0.7616957330894194,0.0,True,True,,keep,7.5,,,1.5,0.07616957330894195,0.843137264251709,0.04519049823284149,0.39322224259376526,0.049938201904296875,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_1p5_gs_7p5/original.png,make the person look slightly angry,primary,make_the_person_look_slightly_angry,22.364369545107763,1234,0.7795466780662537
0.0,2.0914570788304823,0.2058154046535492,0.3414570788304822,0.0,True,True,,keep,7.5,,,2.0,0.03414570788304822,0.6509804129600525,0.02443915419280529,0.41092079877853394,0.03932952880859375,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p0_gs_7p5/original.png,make the person look slightly angry,primary,make_the_person_look_slightly_angry,29.333277587735683,1234,0.8297956585884094
0.0,2.112716148118998,0.2060084491968155,0.3627161481189984,0.0,True,True,,keep,7.5,,,2.5,0.03627161481189984,0.5647059082984924,0.02514970488846302,0.4144078195095062,0.04010772705078125,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_slightly_angry/igs_2p5_gs_7p5/original.png,make the person look slightly angry,primary,make_the_person_look_slightly_angry,28.8086621840703,1234,0.8117046356201172
0.0,2.75,0.1618150919675827,1.0,0.0,True,True,,keep,7.5,,,1.0,0.13158558988352556,0.886274516582489,0.09948989748954773,0.38873490691185,0.037403106689453125,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p0_gs_7p5/original.png,make the person look surprised,primary,make_the_person_look_surprised,17.615833365919954,1234,0.7231072783470154
0.0,2.3565760185991924,0.1871865689754486,0.6065760185991923,0.0,True,True,,keep,7.5,,,1.5,0.06065760185991924,0.8588235378265381,0.03676586225628853,0.4065592586994171,0.032749176025390625,7.62939453125e-06,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_1p5_gs_7p5/original.png,make the person look surprised,primary,make_the_person_look_surprised,24.34229527635011,1234,0.79618901014328
0.0,2.0567718349663338,0.20585688948631287,0.30677183496633365,0.0,True,True,,keep,7.5,,,2.0,0.030677183496633367,0.6313725709915161,0.020121999084949493,0.424601674079895,0.033893585205078125,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p0_gs_7p5/original.png,make the person look surprised,primary,make_the_person_look_surprised,30.26369031820293,1234,0.8367074131965637
0.0,2.0875622140091785,0.205512136220932,0.33756221400917846,0.0,True,True,,keep,7.5,,,2.5,0.03375622140091785,0.5647059082984924,0.022180212661623955,0.425306499004364,0.035068511962890625,0.0,20,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/make_the_person_look_surprised/igs_2p5_gs_7p5/original.png,make the person look surprised,primary,make_the_person_look_surprised,29.432923466385986,1234,0.818243682384491
0.0,1.75,0.2806127965450287,1.0,0.0,False,True,edited_face_not_detected,rejected,7.5,,,1.0,0.23900886351567804,0.9411764740943909,0.17042870819568634,0.3768119215965271,0.23993301391601562,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p0_gs_7p5/original.png,change hair color to black,primary,change_hair_color_to_black,12.431719863499813,1234,0.594377338886261
0.0,2.75,0.2703810930252075,1.0,0.0,True,True,,keep,7.5,,,1.5,0.21780093408632564,0.8823529481887817,0.14743150770664215,0.368140310049057,0.19490432739257812,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_1p5_gs_7p5/original.png,change hair color to black,primary,change_hair_color_to_black,13.238805240212137,1234,0.624967634677887
0.0,2.75,0.25817155838012695,1.0,0.0,True,True,,keep,7.5,,,2.0,0.19519608843093622,0.8392156958580017,0.1250569075345993,0.36323899030685425,0.16994476318359375,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p0_gs_7p5/original.png,change hair color to black,primary,change_hair_color_to_black,14.190577789726792,1234,0.647930383682251
0.0,2.75,0.24611985683441162,1.0,0.0,True,True,,keep,7.5,,,2.5,0.16688159716170609,0.7882353067398071,0.1033581793308258,0.3670576214790344,0.140350341796875,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_black/igs_2p5_gs_7p5/original.png,change hair color to black,primary,change_hair_color_to_black,15.551831048533488,1234,0.6723138689994812
0.0,2.75,0.1716558039188385,1.0,0.0,True,True,,keep,7.5,,,1.0,0.25359958322318543,0.95686274766922,0.19339953362941742,0.47524335980415344,0.00225067138671875,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p0_gs_7p5/original.png,change hair color to blonde,primary,change_hair_color_to_blonde,11.917029290571042,1234,0.6788360476493835
0.0,2.75,0.1680472046136856,1.0,0.0,True,True,,keep,7.5,,,1.5,0.18729966110151988,0.9725490212440491,0.1436946541070938,0.4322626292705536,0.00115203857421875,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_1p5_gs_7p5/original.png,change hair color to blonde,primary,change_hair_color_to_blonde,14.549260168658947,1234,0.7397346496582031
0.0,2.75,0.17536981403827667,1.0,0.0,True,True,,keep,7.5,,,2.0,0.13042378878671756,0.9490196108818054,0.09607812017202377,0.4242832064628601,0.001674652099609375,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p0_gs_7p5/original.png,change hair color to blonde,primary,change_hair_color_to_blonde,17.692863755433578,1234,0.7694597840309143
0.0,2.4103515592844165,0.19029298424720764,0.6603515592844167,0.0,True,True,,keep,7.5,,,2.5,0.06603515592844167,0.8039215803146362,0.03653324022889137,0.45242753624916077,0.00482940673828125,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_blonde/igs_2p5_gs_7p5/original.png,change hair color to blonde,primary,change_hair_color_to_blonde,23.604495846497194,1234,0.7983518242835999
0.0,2.75,0.15525832772254944,1.0,0.0,True,True,,keep,7.5,,,1.0,0.182975254806485,0.729411780834198,0.13891175389289856,0.3237133026123047,0.0158233642578125,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p0_gs_7p5/original.png,change hair color to brown,primary,change_hair_color_to_brown,14.752152787647717,1234,0.7367167472839355
0.0,2.75,0.1631922721862793,1.0,0.0,True,True,,keep,7.5,,,1.5,0.13568481083449405,0.6823529601097107,0.1026911735534668,0.34452924132347107,0.021831512451171875,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_1p5_gs_7p5/original.png,change hair color to brown,primary,change_hair_color_to_brown,17.34937532977873,1234,0.7862685322761536
0.0,2.7427476049165933,0.17878015339374542,0.9927476049165934,0.0,True,True,,keep,7.5,,,2.0,0.09927476049165934,0.6352941393852234,0.0773928090929985,0.36217576265335083,0.03339385986328125,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p0_gs_7p5/original.png,change hair color to brown,primary,change_hair_color_to_brown,20.063223040663342,1234,0.7962809205055237
0.0,2.5968416228526494,0.1886652112007141,0.8468416228526495,0.0,True,True,,keep,7.5,,,2.5,0.08468416228526496,0.5607843399047852,0.06859967857599258,0.3712325692176819,0.0428466796875,0.0,20,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/change_hair_color_to_brown/igs_2p5_gs_7p5/original.png,change hair color to brown,primary,change_hair_color_to_brown,21.44395608506523,1234,0.7799431681632996
0.0,1.404018846425143,0.3151949644088745,1.0,0.34598115357485687,False,True,edited_face_not_detected,rejected,7.5,,,1.0,0.37682490564685656,0.9450980424880981,0.3220115303993225,0.26551365852355957,0.3173561096191406,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p0_gs_7p5/original.png,add a black jacket,primary,add_a_black_jacket,8.477208018456654,1234,0.35971036553382874
0.0,1.4353903965516523,0.31514453887939453,1.0,0.31460960344834765,False,True,edited_face_not_detected,rejected,7.5,,,1.5,0.36667709182238295,0.9450980424880981,0.3129681944847107,0.26936519145965576,0.3192558288574219,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_1p5_gs_7p5/original.png,add a black jacket,primary,add_a_black_jacket,8.714324435415818,1234,0.3769647181034088
0.0,1.5663033290342852,0.2946101725101471,1.0,0.18369667096571496,False,True,edited_face_not_detected,rejected,7.5,,,2.0,0.31074271834428235,0.9098039269447327,0.23941947519779205,0.29446059465408325,0.27312469482421875,3.0517578125e-05,20,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p0_gs_7p5/original.png,add a black jacket,primary,add_a_black_jacket,10.151980788397257,1234,0.4489668309688568
0.0,2.75,0.26401397585868835,1.0,0.0,True,True,,keep,7.5,,,2.5,0.20057304846073226,0.8823529481887817,0.11724866181612015,0.3376866281032562,0.20831680297851562,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_black_jacket/igs_2p5_gs_7p5/original.png,add a black jacket,primary,add_a_black_jacket,13.954548494224008,1234,0.5641902089118958
0.0,1.75,0.18113382160663605,1.0,0.0,False,True,edited_face_not_detected,rejected,7.5,,,1.0,0.22835459292739504,0.9921568632125854,0.15521971881389618,0.38501256704330444,0.02587890625,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p0_gs_7p5/original.png,add a red scarf,primary,add_a_red_scarf,12.827804978887487,1234,0.5923524498939514
0.0,1.75,0.1849002242088318,1.0,0.0,False,True,edited_face_not_detected,rejected,7.5,,,1.5,0.1881906881217542,0.9529411792755127,0.11570052057504654,0.37643080949783325,0.02336883544921875,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_1p5_gs_7p5/original.png,add a red scarf,primary,add_a_red_scarf,14.508037394731009,1234,0.6606354117393494
0.0,2.75,0.20116721093654633,1.0,0.0,True,True,,keep,7.5,,,2.0,0.11810082327587454,0.7215686440467834,0.07082109898328781,0.3864903450012207,0.045619964599609375,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p0_gs_7p5/original.png,add a red scarf,primary,add_a_red_scarf,18.554941498547116,1234,0.7332480549812317
0.0,2.5409215765250344,0.20410116016864777,0.7909215765250344,0.0,True,True,,keep,7.5,,,2.5,0.07909215765250344,0.7019608020782471,0.049160003662109375,0.4043136537075043,0.04230499267578125,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_red_scarf/igs_2p5_gs_7p5/original.png,add a red scarf,primary,add_a_red_scarf,22.03733153285102,1234,0.7614462375640869
0.0,2.175289797853196,0.19604246318340302,0.4252897978531961,0.0,True,True,,keep,7.5,,,1.0,0.04252897978531961,0.8784313797950745,0.029454832896590233,0.42064735293388367,0.036106109619140625,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p0_gs_7p5/original.png,add a small earring,primary,add_a_small_earring,27.42630070636867,1234,0.8411145210266113
0.0,2.054534572268934,0.20542676746845245,0.30453457226893393,0.0,True,True,,keep,7.5,,,1.5,0.030453457226893393,0.6470588445663452,0.01830889657139778,0.42699959874153137,0.03345489501953125,3.814697265625e-06,20,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_1p5_gs_7p5/original.png,add a small earring,primary,add_a_small_earring,30.327267939549543,1234,0.8456262946128845
0.0,2.04265296328087,0.205277219414711,0.2926529632808701,0.0,True,True,,keep,7.5,,,2.0,0.029265296328087012,0.6117647290229797,0.018602248281240463,0.4264388680458069,0.034313201904296875,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p0_gs_7p5/original.png,add a small earring,primary,add_a_small_earring,30.672941480883953,1234,0.8392197489738464
0.0,2.0753564757428284,0.20563805103302002,0.3253564757428286,0.0,True,True,,keep,7.5,,,2.5,0.032535647574282865,0.5647059082984924,0.020966773852705956,0.42505982518196106,0.037822723388671875,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_small_earring/igs_2p5_gs_7p5/original.png,add a small earring,primary,add_a_small_earring,29.752810897004945,1234,0.8207974433898926
0.0,2.6624654303658573,0.1999187469482422,0.9124654303658571,0.0,True,True,,keep,7.5,,,1.0,0.09124654303658572,0.929411768913269,0.05910159647464752,0.44812512397766113,0.028141021728515625,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p0_gs_7p5/original.png,add headphones,primary,add_headphones,20.795671604514567,1234,0.8148193359375
0.0,2.18144894568596,0.2021409571170807,0.4314489456859597,0.0,True,True,,keep,7.5,,,1.5,0.04314489456859597,0.7058823704719543,0.029819579795002937,0.4385019540786743,0.03282928466796875,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_1p5_gs_7p5/original.png,add headphones,primary,add_headphones,27.301411758821562,1234,0.8577125668525696
0.0,2.1126501699537448,0.21055933833122253,0.362650169953745,0.0,True,True,,keep,7.5,,,2.0,0.0362650169953745,0.6352941393852234,0.023898420855402946,0.4338628947734833,0.03765869140625,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p0_gs_7p5/original.png,add headphones,primary,add_headphones,28.810242293455627,1234,0.831224262714386
0.0,2.114756956155753,0.2080211490392685,0.364756956155753,0.0,True,True,,keep,7.5,,,2.5,0.0364756956155753,0.8705882430076599,0.023487171158194542,0.43082889914512634,0.036224365234375,3.4332275390625e-05,20,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_headphones/igs_2p5_gs_7p5/original.png,add headphones,primary,add_headphones,28.759928341465972,1234,0.8181231617927551
0.0,2.75,0.18049456179141998,1.0,0.0,True,True,,keep,7.5,,,1.0,0.19246855630693013,0.8666666746139526,0.15201762318611145,0.3595206141471863,0.06087493896484375,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p0_gs_7p5/original.png,add a hoodie,primary,add_a_hoodie,14.312804225739196,1234,0.5723788738250732
0.0,2.75,0.1791241616010666,1.0,0.0,True,True,,keep,7.5,,,1.5,0.17108081350671167,0.8588235378265381,0.1289680153131485,0.35589686036109924,0.04973602294921875,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p5_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p5_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_1p5_gs_7p5/original.png,add a hoodie,primary,add_a_hoodie,15.335973865915488,1234,0.618476390838623
0.0,2.75,0.21502254903316498,1.0,0.0,True,True,,keep,7.5,,,2.0,0.11218885584970914,0.9058823585510254,0.05616959556937218,0.39513272047042847,0.045246124267578125,0.0,20,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_2p0_gs_7p5/config.json,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_2p0_gs_7p5/edited.png,phase1/outputs/prompt_discovery/all_runs/add_a_hoodie/igs_2p0_gs_7p5/original.png,add a hoodie,primary,add_a_hoodie,19.0010056215524,1234,0.7089197635650635
